KEGNES	WS03	Suspect	1994-07-31 04:40:00	1994-07-31 07:10:00	2023-11-23 17:34:23
KEGNES	WS03	Suspect	1994-08-03 21:20:00	1994-08-03 23:00:00	2023-11-23 17:34:36
KEGNES	WS03	Suspect	1994-08-25 15:00:00	1994-08-25 18:20:00	2023-11-23 17:35:06
KEGNES	WS03	Suspect	1994-08-25 21:20:00	1994-08-26 00:30:00	2023-11-23 17:35:14
KEGNES	WS03	Suspect	1994-08-26 02:00:00	1994-08-26 03:30:00	2023-11-23 17:35:19
KEGNES	WS03	Suspect	1994-08-30 23:30:00	1994-08-31 00:50:00	2023-11-23 17:35:37
KEGNES	WS03	Suspect	1994-08-31 04:10:00	1994-08-31 05:20:00	2023-11-23 17:35:44
KEGNES	WS03	Suspect	1994-09-19 21:00:00	1994-09-20 01:20:00	2023-11-23 17:36:00
KEGNES	WS23	Suspect	1994-09-19 22:00:00	1994-09-19 23:30:00	2023-11-23 17:36:12
KEGNES	WS03	Suspect	1994-09-23 01:40:00	1994-09-23 03:50:00	2023-11-23 17:36:29
KEGNES	WS03	Suspect	1994-09-25 08:10:00	1994-09-25 09:20:00	2023-11-23 17:36:46
KEGNES	WS03	Suspect	1994-10-30 16:10:00	1994-10-30 19:10:00	2023-11-23 17:37:15
KEGNES	WS11	Suspect	1994-10-30 16:10:00	1994-10-30 19:10:00	2023-11-23 17:37:15
KEGNES	WS23	Suspect	1994-10-30 16:10:00	1994-10-30 19:10:00	2023-11-23 17:37:15
KEGNES	WS03	Suspect	1994-11-02 18:40:00	1994-11-02 22:30:00	2023-11-23 17:37:27
KEGNES	WS11	Suspect	1994-11-02 20:40:00	1994-11-02 22:30:00	2023-11-23 17:37:36
KEGNES	WS23	Suspect	1994-11-02 20:40:00	1994-11-02 22:30:00	2023-11-23 17:37:36
KEGNES	WS03	Suspect	1994-11-06 19:10:00	1994-11-07 03:30:00	2023-11-23 17:37:48
KEGNES	WS11	Suspect	1994-11-06 19:10:00	1994-11-07 03:30:00	2023-11-23 17:37:48
KEGNES	WS23	Suspect	1994-11-06 19:10:00	1994-11-07 03:30:00	2023-11-23 17:37:48
KEGNES	WS03	Suspect	1994-11-07 13:40:00	1994-11-07 15:20:00	2023-11-23 17:38:00
KEGNES	WS03	Suspect	1994-11-09 04:30:00	1994-11-09 09:00:00	2023-11-23 17:38:11
KEGNES	WS03	Suspect	1994-11-18 15:50:00	1994-11-18 18:50:00	2023-11-23 17:38:54
